,track_name,album,artist,release_date,length,popularity,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature_x,genre,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,predicted_genre,actual_genre
24239,Cello Concerto in F Major: 3. Largo,Cello Napoletano,Catherine Jones,2017-10-27,207106,4,0.14800000000000002,0.0992,1,-18.79,0,0.0389,0.982,0.76,0.113,0.0385,76.602,4,classical,0.14800000000000002,0.0992,1.0,-18.79,0.0,0.0389,0.982,0.76,0.113,0.0385,76.602,4.0,2.0,2.0
24241,Los coflades de la estleya,Baroque Music Of The Conquistadors,Stockholm Ensemble Villancico,2000-01-01,249093,5,0.47700000000000004,0.157,6,-22.241,1,0.0432,0.983,0.00275,0.166,0.555,120.635,3,classical,0.47700000000000004,0.157,6.0,-22.241,1.0,0.0432,0.983,0.00275,0.166,0.555,120.635,3.0,2.0,2.0
24242,"Le nymphe di Rheno, Op. 8, Sonata No. 4: I. Chaconne",The Music of Johann Schenk,Johannes Schenck,2012-08-27,295173,7,0.361,0.0911,8,-22.29,1,0.0429,0.9259999999999999,0.9309999999999999,0.0838,0.565,114.565,3,classical,0.361,0.0911,8.0,-22.29,1.0,0.0429,0.9259999999999999,0.9309999999999999,0.0838,0.565,114.565,3.0,2.0,2.0
24243,The Division Viol: Divisions for 2 Bass Viols in F Major,Simpson: Ayres & Graces,Christopher Simpson,2016-01-03,184600,10,0.161,0.0818,4,-23.941,1,0.0452,0.941,0.972,0.11,0.17,175.40900000000002,4,classical,0.161,0.0818,4.0,-23.941,1.0,0.0452,0.941,0.972,0.11,0.17,175.40900000000002,4.0,2.0,2.0
24244,Die mit Tranen saen,Schein: Israelsbrunnlein,Johann Hermann Schein,2012-08-07,206440,11,0.11900000000000001,0.038,9,-25.384,0,0.0407,0.992,0.33399999999999996,0.085,0.0389,77.635,4,classical,0.11900000000000001,0.038,9.0,-25.384,0.0,0.0407,0.992,0.33399999999999996,0.085,0.0389,77.635,4.0,2.0,2.0
24246,Ich danke dir Gott,Kantaten,Vox Luminis,2019-06-14,344586,6,0.322,0.159,0,-17.404,1,0.0342,0.961,0.168,0.11,0.253,109.133,4,classical,0.322,0.159,0.0,-17.404,1.0,0.0342,0.961,0.168,0.11,0.253,109.133,4.0,2.0,2.0
24247,"Die ausgesöhnte Eifersucht oder Cephalus und Procris: Einsamkeit, du Qual des Hertzen (Arie)",Bach: Arias,Johann Sebastian Bach,2013-12-09,517480,20,0.27,0.07200000000000001,1,-20.863000000000003,1,0.0423,0.9640000000000001,0.0108,0.0885,0.106,98.21600000000001,3,classical,0.27,0.07200000000000001,1.0,-20.863000000000003,1.0,0.0423,0.9640000000000001,0.0108,0.0885,0.106,98.21600000000001,3.0,2.0,2.0
24255,"Madrigali, Book 1: Sonata a Tre Secondo Tuono",The Trio Sonata in 17th-Century Italy,London Baroque,2013-05-06,366334,16,0.14800000000000002,0.158,6,-17.735,0,0.0442,0.5429999999999999,0.0010199999999999999,0.11199999999999999,0.113,67.737,4,classical,0.14800000000000002,0.158,6.0,-17.735,0.0,0.0442,0.5429999999999999,0.0010199999999999999,0.11199999999999999,0.113,67.737,4.0,2.0,2.0
24259,"Concerto in G Minor, Op. 3 No. 6: I. Allegro - Live",Concertos 4 Violins,Concerto Köln,2020-08-28,183000,4,0.456,0.0983,6,-18.230999999999998,0,0.0458,0.9670000000000001,0.318,0.265,0.616,123.994,4,classical,0.456,0.0983,6.0,-18.230999999999998,0.0,0.0458,0.9670000000000001,0.318,0.265,0.616,123.994,4.0,2.0,2.0
24262,"Rossi: ""Begl'occhi che dite""",Rossi: La lyra d'Orfeo & Arpa Davidica,Luigi Rossi,2019-11-15,346960,20,0.34600000000000003,0.0453,5,-22.26,0,0.045,0.9640000000000001,0.00486,0.10099999999999999,0.0753,109.001,3,classical,0.34600000000000003,0.0453,5.0,-22.26,0.0,0.045,0.9640000000000001,0.00486,0.10099999999999999,0.0753,109.001,3.0,2.0,2.0
24264,St John Passion: Jesus Arrested (I),St John Passion,Francesco Feo,2010,220471,3,0.187,0.09300000000000001,5,-18.476,0,0.0421,0.871,0.00195,0.37,0.07400000000000001,84.545,4,classical,0.187,0.09300000000000001,5.0,-18.476,0.0,0.0421,0.871,0.00195,0.37,0.07400000000000001,84.545,4.0,2.0,2.0
24270,Durante : Concerto for 2 Violins & Viola in G minor : II Presto,Musica da camera a Napoli,Giovanni Antonini & Il Giardino Armonico,1993-05-01,221266,2,0.46,0.171,6,-16.904,0,0.0366,0.9690000000000001,0.0424,0.0737,0.47200000000000003,142.66299999999998,4,classical,0.46,0.171,6.0,-16.904,0.0,0.0366,0.9690000000000001,0.0424,0.0737,0.47200000000000003,142.66299999999998,4.0,2.0,2.0
24271,Overture No. 6 in B-Flat Major: I. Allegro,"Veracini, F.M.: Overtures and Concertos, Vol. 1",Francesco Maria Veracini,2009-01-01,213840,23,0.292,0.294,6,-14.052,0,0.0513,0.9359999999999999,0.92,0.209,0.469,177.813,3,classical,0.292,0.294,6.0,-14.052,0.0,0.0513,0.9359999999999999,0.92,0.209,0.469,177.813,3.0,2.0,2.0
24273,"Humfrey : ""O Lord my God""",Music of the Chapels Royal (Apex),John Eliot Gardiner,1982,800760,1,0.122,0.0415,5,-25.01,0,0.0496,0.9640000000000001,0.35100000000000003,0.102,0.0386,77.64699999999999,3,classical,0.122,0.0415,5.0,-25.01,0.0,0.0496,0.9640000000000001,0.35100000000000003,0.102,0.0386,77.64699999999999,3.0,2.0,2.0
24274,"Sospiri, Opus 70","Elgar: Nursery Suite, Serenade, Dream Children & Other Works",Edward Elgar,2001,307026,49,0.16899999999999998,0.027000000000000003,5,-30.15,1,0.0514,0.797,0.92,0.11699999999999999,0.0318,113.478,1,classical,0.16899999999999998,0.027000000000000003,5.0,-30.15,1.0,0.0514,0.797,0.92,0.11699999999999999,0.0318,113.478,1.0,2.0,2.0
24276,Lotti: Crucifixus (8 part),Renaissance - Music for Inner Peace,The Sixteen,2007-01-01,185600,19,0.21899999999999997,0.174,0,-21.04,0,0.0375,0.987,0.00213,0.303,0.037000000000000005,64.253,3,classical,0.21899999999999997,0.174,0.0,-21.04,0.0,0.0375,0.987,0.00213,0.303,0.037000000000000005,64.253,3.0,2.0,2.0
24278,Trio In G Minor: Adagio-allegro,Rampal And Friends,Jean-Pierre Rampal,2008-03-04,252560,5,0.292,0.245,7,-16.892,0,0.0499,0.9690000000000001,0.615,0.11699999999999999,0.297,134.915,4,classical,0.292,0.245,7.0,-16.892,0.0,0.0499,0.9690000000000001,0.615,0.11699999999999999,0.297,134.915,4.0,2.0,2.0
24283,"Concerto grosso, Op. 2, No. 2 in C Minor: IV. Allegro",Geminiani: Quinta Essentia,Francesco Geminiani,2019-09-20,204187,33,0.519,0.115,11,-21.164,0,0.0384,0.884,0.042,0.11,0.6409999999999999,124.73700000000001,4,classical,0.519,0.115,11.0,-21.164,0.0,0.0384,0.884,0.042,0.11,0.6409999999999999,124.73700000000001,4.0,2.0,2.0
24291,"Concerto in E Major, Op. 11 No. 9: I. Allegro - Live",Concertos 4 Violins,Concerto Köln,2020-08-28,211000,6,0.47,0.138,10,-16.229,1,0.0405,0.971,0.522,0.127,0.562,122.696,4,classical,0.47,0.138,10.0,-16.229,1.0,0.0405,0.971,0.522,0.127,0.562,122.696,4.0,2.0,2.0
24294,"Les Élémens, Simphonie Nouvelle: 1. Le cahos",Rebel: Les Élémens / Telemann: Sonata e-Moll / Gluck: Alessandro,Musica Antiqua Köln,1995-01-01,370400,20,0.153,0.14400000000000002,1,-18.219,1,0.0396,0.715,0.0462,0.0836,0.0775,82.165,4,classical,0.153,0.14400000000000002,1.0,-18.219,1.0,0.0396,0.715,0.0462,0.0836,0.0775,82.165,4.0,2.0,2.0
24302,Sonata No.1 in F major: 1. Adagio ma non troppo,Jan Dismas Zelenka: The Orchestral Works,Jan Dismas Zelenka,2002-01-01,183000,29,0.187,0.26,0,-15.331,1,0.0366,0.848,0.893,0.165,0.138,83.415,4,classical,0.187,0.26,0.0,-15.331,1.0,0.0366,0.848,0.893,0.165,0.138,83.415,4.0,2.0,2.0
24303,Balbastre: Premier livre de pièces de clavecin: XII. La Suzanne,Versailles,Alexandre Tharaud,2019-11-15,259362,9,0.252,0.18600000000000003,9,-20.916,0,0.0375,0.961,0.835,0.107,0.14300000000000002,74.382,4,classical,0.252,0.18600000000000003,9.0,-20.916,0.0,0.0375,0.961,0.835,0.107,0.14300000000000002,74.382,4.0,2.0,2.0
24306,"Brandenburg Concerto No. 3 in G Major, BWV 1048: IV. — & II. Adagio",Bach: Brandenburg Concertos,Johann Sebastian Bach,2008-03-28,325480,0,0.569,0.348,6,-20.449,1,0.0413,0.8320000000000001,0.0114,0.0929,0.644,106.49,4,classical,0.569,0.348,6.0,-20.449,1.0,0.0413,0.8320000000000001,0.0114,0.0929,0.644,106.49,4.0,0.0,2.0
24313,Lady Margaret's Lute Book: Almond Goutier,Music from the Lute Book of Lady Margaret Wemyss,Martin Eastwell,2013-05-01,222453,0,0.46799999999999997,0.0111,5,-30.729,0,0.0552,0.972,0.816,0.0907,0.292,102.745,4,classical,0.46799999999999997,0.0111,5.0,-30.729,0.0,0.0552,0.972,0.816,0.0907,0.292,102.745,4.0,2.0,2.0
24318,O Cessate Di Piagarmi (Arr. Voice & Electric Guitar),O Cessate Di Piagarmi (Arr. Voice & Electric Guitar),Alessandro Scarlatti,2018-03-09,245600,42,0.418,0.0568,10,-16.105,0,0.0362,0.985,0.00224,0.109,0.16899999999999998,135.659,3,classical,0.418,0.0568,10.0,-16.105,0.0,0.0362,0.985,0.00224,0.109,0.16899999999999998,135.659,3.0,0.0,2.0
24323,Concerto in G Minor: I. Allegro,Vivaldi & Bach & Albinoni & Fasch & Dornel: Hoboconcerten (Oboe concertos),Han De Vries,2013-02-05,201266,22,0.5589999999999999,0.11599999999999999,7,-20.601,0,0.0339,0.953,0.94,0.109,0.542,93.50200000000001,4,classical,0.5589999999999999,0.11599999999999999,7.0,-20.601,0.0,0.0339,0.953,0.94,0.109,0.542,93.50200000000001,4.0,0.0,2.0
24334,Toccata in E-moll,Barocke Orgelschätze in Der Jesuitenkirche Mindelheim (Baroque Organ Treasures),Klemens Schnorr,1992-01-01,489000,7,0.15,0.0997,4,-17.585,0,0.0375,0.6859999999999999,0.9390000000000001,0.354,0.0629,69.327,4,classical,0.15,0.0997,4.0,-17.585,0.0,0.0375,0.6859999999999999,0.9390000000000001,0.354,0.0629,69.327,4.0,2.0,2.0
24339,"Mon Dieu, j’ai en toi esperance (Psalm 7)",The Best of The King's Singers,The King's Singers,2012-09-24,278160,23,0.155,0.0929,5,-22.878,0,0.0471,0.992,0.0892,0.0802,0.0383,70.536,4,classical,0.155,0.0929,5.0,-22.878,0.0,0.0471,0.992,0.0892,0.0802,0.0383,70.536,4.0,2.0,2.0
24341,Jacaras,Encuentro Sanz & Santa Cruz,Gaspar Sanz,1997-01-01,217400,17,0.479,0.203,2,-24.358,0,0.042,0.966,0.8290000000000001,0.149,0.546,106.50399999999999,4,classical,0.479,0.203,2.0,-24.358,0.0,0.042,0.966,0.8290000000000001,0.149,0.546,106.50399999999999,4.0,2.0,2.0
24342,"Pieces de Viole, Book 3: Suite in C Major: III. Plainte",L'Univers de Marin Marais,Jakob David Rattinger,2014-01-07,197333,5,0.264,0.0258,11,-22.976999999999997,1,0.0405,0.898,0.777,0.111,0.134,101.90799999999999,3,classical,0.264,0.0258,11.0,-22.976999999999997,1.0,0.0405,0.898,0.777,0.111,0.134,101.90799999999999,3.0,2.0,2.0
24357,"Violin Concerto in C Minor, Op. 5: No. 5",Willem de Fesch: Concerti Grossi & Violin Concertos,Willem de Fesch,2021-01-08,565120,6,0.313,0.131,2,-19.814,1,0.0399,0.863,0.0057799999999999995,0.174,0.188,112.564,4,classical,0.313,0.131,2.0,-19.814,1.0,0.0399,0.863,0.0057799999999999995,0.174,0.188,112.564,4.0,2.0,2.0
24360,Canzona franzesa settima cromatica,Recorder Quartet: Early Italian Recorder Music & English Consort Music,Flanders Recorder Quartet,2006-04-01,255906,4,0.222,0.0277,3,-23.32,0,0.0431,0.99,0.768,0.0918,0.19399999999999998,64.505,4,classical,0.222,0.0277,3.0,-23.32,0.0,0.0431,0.99,0.768,0.0918,0.19399999999999998,64.505,4.0,2.0,2.0
24365,"Pachelbel: Canon and Gigue in D Major, P. 37: I. Canon",Mozart: Academy in Concert,Sir Neville Marriner,1986,301586,59,0.128,0.132,2,-17.67,1,0.0353,0.7440000000000001,0.9420000000000001,0.107,0.0988,85.314,4,classical,0.128,0.132,2.0,-17.67,1.0,0.0353,0.7440000000000001,0.9420000000000001,0.107,0.0988,85.314,4.0,2.0,2.0
24379,"Sumaya : Celebren, publiquen",Mexican Baroque (DAW 50),Ignacio de Jerúsalem,1994-01-01,413893,4,0.38299999999999995,0.25,1,-17.824,1,0.0336,0.853,2.09e-05,0.0512,0.565,105.824,4,classical,0.38299999999999995,0.25,1.0,-17.824,1.0,0.0336,0.853,2.09e-05,0.0512,0.565,105.824,4.0,2.0,2.0
24381,Sonata for Lute No. 8 in A Major: V. Ciacona,A Song of Divine Love,Lee Santana,2015-08-07,198946,32,0.406,0.0902,8,-25.3,1,0.0468,0.977,0.8759999999999999,0.0781,0.42200000000000004,144.312,4,classical,0.406,0.0902,8.0,-25.3,1.0,0.0468,0.977,0.8759999999999999,0.0781,0.42200000000000004,144.312,4.0,2.0,2.0
24400,"Ground in G Minor [17th Century, discovered at Bodleian Library by Elizabeth Hirst]",Trio Sonata in 17th Century England,London Baroque,2003-11-01,236880,3,0.306,0.203,6,-19.122,0,0.0435,0.823,0.00975,0.326,0.207,118.835,3,classical,0.306,0.203,6.0,-19.122,0.0,0.0435,0.823,0.00975,0.326,0.207,118.835,3.0,2.0,2.0
24403,"Musiche sacre concernenti messa, e salmi concertati con istromenti, imni, antifone et sonate: Canzon a 3",The Trio Sonata in 17th-Century Italy,London Baroque,2013-05-06,331054,23,0.267,0.135,8,-18.682000000000002,0,0.0421,0.845,0.0031100000000000004,0.10400000000000001,0.145,121.794,4,classical,0.267,0.135,8.0,-18.682000000000002,0.0,0.0421,0.845,0.0031100000000000004,0.10400000000000001,0.145,121.794,4.0,2.0,2.0
24404,Il Ballo del Gran Duca Op.16: Corrente Nona,Lamenti,Anne Sofie von Otter,1998-01-01,199000,21,0.273,0.0357,9,-25.185,1,0.0341,0.831,0.00686,0.174,0.457,102.915,4,classical,0.273,0.0357,9.0,-25.185,1.0,0.0341,0.831,0.00686,0.174,0.457,102.915,4.0,2.0,2.0
24410,L'Entretien des Dieux,"Les Plaisirs du Louvre, Airs pour la Chambre de Louis XIII",Ensemble Correspondances,2020-03-20,312413,4,0.16399999999999998,0.0394,7,-25.809,0,0.0396,0.846,0.141,0.129,0.192,129.672,4,classical,0.16399999999999998,0.0394,7.0,-25.809,0.0,0.0396,0.846,0.141,0.129,0.192,129.672,4.0,2.0,2.0
24417,A Ground in D Minor,Mr Handel's Dinner,Maurice Steger,2019-04-26,227272,17,0.37,0.15,8,-17.974,0,0.0358,0.992,0.851,0.11,0.331,108.454,4,classical,0.37,0.15,8.0,-17.974,0.0,0.0358,0.992,0.851,0.11,0.331,108.454,4.0,2.0,2.0
24425,Cantate 112,Lamento,Romina Basso,2014-06-15,932333,1,0.245,0.0655,6,-23.319000000000003,1,0.0571,0.912,2.26e-05,0.114,0.0787,176.12099999999998,4,classical,0.245,0.0655,6.0,-23.319000000000003,1.0,0.0571,0.912,2.26e-05,0.114,0.0787,176.12099999999998,4.0,2.0,2.0
24426,"Tombeau fait a Paris sur la mort de Monsieur Blancheroche, FbWV 632",pour passer la melancholie,Johann Jakob Froberger,2010-05-26,333320,12,0.24,0.157,6,-19.250999999999998,1,0.0462,0.8170000000000001,0.284,0.16699999999999998,0.185,178.933,5,classical,0.24,0.157,6.0,-19.250999999999998,1.0,0.0462,0.8170000000000001,0.284,0.16699999999999998,0.185,178.933,5.0,2.0,2.0
24429,Sonata in D Major,Baroque Chamber Music - Musica Antiqua Köln,Reinhard Goebel,1975,315733,2,0.278,0.37200000000000005,9,-11.003,1,0.0379,0.909,0.00236,0.0625,0.19699999999999998,111.88799999999999,4,classical,0.278,0.37200000000000005,9.0,-11.003,1.0,0.0379,0.909,0.00236,0.0625,0.19699999999999998,111.88799999999999,4.0,2.0,2.0
24442,Sonata Ex E for 2 Flutes,Sonatas for 2 Flutes and for Recorder & Flute,Jean-Pierre Rampal,1966-12-10,480938,0,0.307,0.121,7,-17.761,1,0.0581,0.995,0.7609999999999999,0.0695,0.611,77.265,4,classical,0.307,0.121,7.0,-17.761,1.0,0.0581,0.995,0.7609999999999999,0.0695,0.611,77.265,4.0,2.0,2.0
24444,Hor ch'è tempo di dormire,Via Crucis,Christina Pluhar,2010-03-22,464453,16,0.26,0.107,2,-20.570999999999998,0,0.0556,0.9520000000000001,4.04e-05,0.0964,0.0392,165.937,3,classical,0.26,0.107,2.0,-20.570999999999998,0.0,0.0556,0.9520000000000001,4.04e-05,0.0964,0.0392,165.937,3.0,2.0,2.0
24451,"Sonata for 2 Violins, Op. 5, No. 7: I. Largo",Mazzaferrata: Primo Libro Delle Sonate A 2 Violini (Il),Giovanni Battista Mazzaferrata,2002-01-01,196866,0,0.20600000000000002,0.113,9,-14.312999999999999,0,0.0411,0.88,0.179,0.115,0.0901,73.054,4,classical,0.20600000000000002,0.113,9.0,-14.312999999999999,0.0,0.0411,0.88,0.179,0.115,0.0901,73.054,4.0,2.0,2.0
24452,Sonata in D Major: I. Allegro moderato,The Music of Michel Corrette,Michel Corrette,1992-01-01,352800,8,0.304,0.0602,1,-24.136,1,0.0454,0.941,0.00792,0.0782,0.4,125.583,4,classical,0.304,0.0602,1.0,-24.136,1.0,0.0454,0.941,0.00792,0.0782,0.4,125.583,4.0,2.0,2.0
24454,Barabano,Vitali: Ciaconna,Clematis,2011,254253,4,0.297,0.0641,5,-24.115,1,0.0449,0.8109999999999999,0.125,0.0857,0.0736,78.779,4,classical,0.297,0.0641,5.0,-24.115,1.0,0.0449,0.8109999999999999,0.125,0.0857,0.0736,78.779,4.0,2.0,2.0
24457,Division in D Major,"Viola Da Gamba Recital: Dornenburg, John - Hume, T. / Sainte-Colombe, J. / Simpson, C. / Kuhnel, A. / Abel, C.F.",John Dornenburg,2004-01-01,292880,8,0.301,0.109,1,-22.305999999999997,1,0.0653,0.975,0.765,0.106,0.358,75.449,3,classical,0.301,0.109,1.0,-22.305999999999997,1.0,0.0653,0.975,0.765,0.106,0.358,75.449,3.0,2.0,2.0
24458,Ich will schweigen,Musicalische Exequien: German Funeral Music of the 17th Century,Voces Suaves,2021-02-12,320960,10,0.221,0.21899999999999997,3,-14.645999999999999,1,0.0405,0.982,0.0009660000000000001,0.111,0.0706,122.631,5,classical,0.221,0.21899999999999997,3.0,-14.645999999999999,1.0,0.0405,0.982,0.0009660000000000001,0.111,0.0706,122.631,5.0,2.0,2.0
24461,An die Einsamkeit,An die Einsamkeit,Johann Philipp Krieger,2020-11-20,219811,18,0.292,0.133,1,-15.427999999999999,1,0.0403,0.9690000000000001,0.14,0.111,0.244,85.45,3,classical,0.292,0.133,1.0,-15.427999999999999,1.0,0.0403,0.9690000000000001,0.14,0.111,0.244,85.45,3.0,2.0,2.0
24462,Sonatæ unarum fidium: Sonata No. 2,The Emperor's Fiddler,Johann Heinrich Schmelzer,2018-10-12,383133,15,0.19699999999999998,0.187,4,-18.993,1,0.043,0.7,0.848,0.109,0.213,71.025,4,classical,0.19699999999999998,0.187,4.0,-18.993,1.0,0.043,0.7,0.848,0.109,0.213,71.025,4.0,2.0,2.0
24469,Trumpet Sonata No. 71,"Baroque Trumpet (The Art Of The), Vol. 2",Tormod Dalen,1997-11-10,222266,11,0.278,0.209,1,-15.2,1,0.0358,0.841,0.8640000000000001,0.114,0.387,90.84899999999999,4,classical,0.278,0.209,1.0,-15.2,1.0,0.0358,0.841,0.8640000000000001,0.114,0.387,90.84899999999999,4.0,2.0,2.0
24478,Quartet in G Major: II. Allegro ma non troppo,"Chamber Music (Baroque) - Frederick Iii / Schaffrath, C. / Bach, C.P.E. / Benda, F. / Janitsch, J.G. (Music From Sanssouci)",Berlin Baroque Compagney,1994-01-01,301733,13,0.44799999999999995,0.11900000000000001,6,-19.222,1,0.0396,0.9159999999999999,0.1,0.0809,0.387,143.613,4,classical,0.44799999999999995,0.11900000000000001,6.0,-19.222,1.0,0.0396,0.9159999999999999,0.1,0.0809,0.387,143.613,4.0,2.0,2.0
24481,"12 Concerti et sinphonie, Op. 1: Violin Concerto No. 3 in B-Flat Major: I. Allegro","Brescianello: Violin Concertos and Symphonies, Op. 1",Giuseppe Antonio Brescianello,2000-01-01,241893,20,0.369,0.151,9,-19.168,1,0.0404,0.807,3.72e-06,0.105,0.452,120.46,4,classical,0.369,0.151,9.0,-19.168,1.0,0.0404,0.807,3.72e-06,0.105,0.452,120.46,4.0,2.0,2.0
24483,Vergin Tutto Amor,Voice From Assisi,Friar Alessandro,2012-01-01,190866,7,0.182,0.262,0,-12.399000000000001,0,0.0356,0.981,0.00121,0.0953,0.212,98.027,1,classical,0.182,0.262,0.0,-12.399000000000001,0.0,0.0356,0.981,0.00121,0.0953,0.212,98.027,1.0,2.0,2.0
24484,"12 Sonate accademiche, Op. 2 Violin Sonata No. 12 in D Minor: I. Passagallo",Grandissima Gravita,Rachel Podger,2017-09-22,259746,13,0.217,0.0653,1,-20.894000000000002,0,0.0398,0.853,0.00336,0.0575,0.0496,96.77,3,classical,0.217,0.0653,1.0,-20.894000000000002,0.0,0.0398,0.853,0.00336,0.0575,0.0496,96.77,3.0,2.0,2.0
24487,Entrata - imperiale seconda,Heroic Art of Trumpet and Timpani,Tibicines,2009-09-06,379160,0,0.451,0.205,7,-18.465999999999998,1,0.0479,0.953,0.953,0.223,0.07400000000000001,94.64,4,classical,0.451,0.205,7.0,-18.465999999999998,1.0,0.0479,0.953,0.953,0.223,0.07400000000000001,94.64,4.0,0.0,2.0
24490,Es ist nun aus mit meinem Leben,"Bach: Welt, gute Nacht",Johann Christoph Bach,2011-09-06,412573,15,0.174,0.0826,1,-28.12,1,0.0755,0.991,0.000528,0.10300000000000001,0.0617,169.635,4,classical,0.174,0.0826,1.0,-28.12,1.0,0.0755,0.991,0.000528,0.10300000000000001,0.0617,169.635,4.0,2.0,2.0
24491,Overture to The Beggar's Opera in B-Flat Major: Adagio - Allegro,Pepusch: Concertos and Overtures for London,Johann Christoph Pepusch,2012-04-17,205360,1,0.465,0.27899999999999997,9,-14.949000000000002,1,0.0377,0.848,0.741,0.115,0.499,120.963,4,classical,0.465,0.27899999999999997,9.0,-14.949000000000002,1.0,0.0377,0.848,0.741,0.115,0.499,120.963,4.0,2.0,2.0
24492,"Livre de musique dédié à la Très Sainte Vierge, Deuxième partie: No. 3, Laissez paistre vos bestes","Gigault: Livre de musique dédié à la Très Sainte Vierge, extraits - Single (Mono Version)",Nicolas Gigault,2015,453984,0,0.5529999999999999,0.213,7,-16.301,1,0.0702,0.983,0.9179999999999999,0.162,0.207,137.662,4,classical,0.5529999999999999,0.213,7.0,-16.301,1.0,0.0702,0.983,0.9179999999999999,0.162,0.207,137.662,4.0,2.0,2.0
24499,Cromorne en taille (Premier livre d'orgue),L'orgue classique français: 1650-1800 (150 ans de musique du Grand Siècle à la Révolution française),Olivier Vernet,2015-10-16,254492,0,0.086,0.00881,0,-19.807000000000002,0,0.0428,0.914,0.9690000000000001,0.107,0.15,164.78400000000002,4,classical,0.086,0.00881,0.0,-19.807000000000002,0.0,0.0428,0.914,0.9690000000000001,0.107,0.15,164.78400000000002,4.0,2.0,2.0
24507,Tombeau De Monsieur Lully: 1. Lentement / Gravement,Le Parnasse Francais,Musica Antiqua Köln,1985-01-01,186866,6,0.23399999999999999,0.0103,11,-24.506,0,0.0451,0.846,1.51e-05,0.134,0.0485,82.47,4,classical,0.23399999999999999,0.0103,11.0,-24.506,0.0,0.0451,0.846,1.51e-05,0.134,0.0485,82.47,4.0,2.0,2.0
24516,"The Lamentations of Jeremiah the Prophet. Lamentations for Holy Wednesday, ZWV 203: No. 1, Lamentatio I",Zelenka: The Lamentations of Jeremiah The Prophet,Jan Dismas Zelenka,2014-09-19,772906,29,0.217,0.0765,11,-23.346,0,0.0367,0.9440000000000001,0.47700000000000004,0.111,0.0656,109.365,4,classical,0.217,0.0765,11.0,-23.346,0.0,0.0367,0.9440000000000001,0.47700000000000004,0.111,0.0656,109.365,4.0,2.0,2.0
24526,À la fin cette bergère,Boesset: Je meurs sans mourir,Antoine Boësset,2004-01-01,237466,18,0.39799999999999996,0.14800000000000002,0,-20.664,1,0.0406,0.943,0.0113,0.106,0.436,127.469,3,classical,0.39799999999999996,0.14800000000000002,0.0,-20.664,1.0,0.0406,0.943,0.0113,0.106,0.436,127.469,3.0,2.0,2.0
24531,La Morte Delusa: III. Se splende in un seno,Breathtaking,Hana Blaziková,2016-09-01,203382,1,0.465,0.121,9,-22.658,1,0.0417,0.893,1.05e-05,0.34700000000000003,0.555,107.713,4,classical,0.465,0.121,9.0,-22.658,1.0,0.0417,0.893,1.05e-05,0.34700000000000003,0.555,107.713,4.0,2.0,2.0
24534,"Cleofide: Act II Scene 4: Aria: Generoso rifuegliati, o core (Poro)","Hasse, J.A.: Cleofide [Opera] (Kirby)",Johann Adolf Hasse,1987-01-01,219240,7,0.522,0.213,8,-19.702,1,0.0647,0.973,1.8100000000000003e-05,0.0645,0.669,142.58700000000002,4,classical,0.522,0.213,8.0,-19.702,1.0,0.0647,0.973,1.8100000000000003e-05,0.0645,0.669,142.58700000000002,4.0,2.0,2.0
24535,"Concerto Grosso in A Minor, Op. 7 No. 11: II. Allegro (Live)",Corelli's Legacy (Live),European Union Baroque Orchestra,2013-08-06,347853,0,0.413,0.353,8,-12.875,0,0.0313,0.868,0.214,0.18100000000000002,0.434,129.815,4,classical,0.413,0.353,8.0,-12.875,0.0,0.0313,0.868,0.214,0.18100000000000002,0.434,129.815,4.0,0.0,2.0
